host,model,i,action,outcome,code,state_write,admission_ms,decision_ms,encode_ms,commit_ms,projection_ms,e2e_ms,bytes_written,host_encode_ms
node-local,medium,2269,drop,rejected,integrity_conflict,0,0.0546,0.0151,0.0002,0.0000,0.0019,0.0719,0,2.6382
node-local,medium,2270,move,accepted,moved,1,0.0208,0.0273,0.0032,0.4755,0.0037,0.5304,189,3.1477
node-local,medium,2271,wait,rejected,invalid_time,0,0.0450,0.0250,0.0023,0.3991,0.0027,0.4741,165,2.6078
node-local,medium,2272,look,accepted,observed,0,0.0269,0.0197,0.0022,0.4005,0.0025,0.4518,161,2.6110
node-local,medium,2273,look,accepted,observed,0,0.0273,0.0196,0.0020,0.5407,0.0029,0.5925,161,2.6389
node-local,medium,2274,look,accepted,observed,0,0.0270,0.0200,0.0023,0.5136,0.0026,0.5653,161,2.6450
node-local,medium,2275,move,accepted,moved,1,0.0253,0.0241,0.0030,0.4422,0.0036,0.4981,191,2.6350
node-local,medium,2276,move,accepted,moved,1,0.0280,0.0242,0.0029,0.4042,0.0032,0.4625,189,2.6317
node-local,medium,2277,drop,accepted,dropped,1,0.0317,0.0212,0.0029,0.4179,0.0034,0.4770,196,2.6587
node-local,medium,2278,choose,rejected,invalid_choice,0,0.0269,0.0234,0.0023,0.4055,0.0027,0.4607,167,2.6051
node-local,medium,2279,move,accepted,moved,1,0.0237,0.0225,0.0031,0.4745,0.0039,0.5277,191,2.6530
node-local,medium,2280,move,accepted,moved,1,0.0319,0.0241,0.0027,0.4125,0.0037,0.4749,187,3.1383
node-local,medium,2281,look,accepted,observed,0,0.0348,0.0213,0.0024,0.4114,0.0026,0.4725,161,2.6263
node-local,medium,2282,activate,rejected,not_eligible,0,0.0230,0.0203,0.0022,0.3865,0.0026,0.4346,165,2.6143
node-local,medium,2283,look,accepted,observed,0,0.0270,0.0207,0.0023,0.3745,0.0029,0.4275,161,2.6666
node-local,medium,2284,move,accepted,moved,1,0.0258,0.0234,0.0033,0.4392,0.0032,0.4949,191,2.6088
node-local,medium,2285,choose,rejected,invalid_choice,0,0.0270,0.0255,0.0020,0.4165,0.0031,0.4743,167,2.6244
node-local,medium,2286,look,accepted,observed,0,0.0302,0.0188,0.0023,0.3877,0.0029,0.4418,161,2.6330
node-local,medium,2287,look,accepted,observed,0,0.0246,0.0189,0.0020,0.3931,0.0030,0.4417,161,2.6612
node-local,medium,2288,move,rejected,exit_unavailable,0,0.0248,0.0220,0.0021,0.3880,0.0024,0.4391,169,2.6220
node-local,medium,2289,move,accepted,moved,1,0.0221,0.0226,0.0033,0.4041,0.0035,0.4556,187,2.6088
node-local,medium,2290,move,rejected,exit_unavailable,0,0.0229,0.0218,0.0022,0.3835,0.0028,0.4333,169,3.1008
node-local,medium,2291,move,accepted,moved,1,0.0305,0.0233,0.0030,0.4305,0.0031,0.4904,191,2.5988
node-local,medium,2292,move,accepted,moved,1,0.0247,0.0239,0.0027,0.4129,0.0033,0.4675,187,2.5951
node-local,medium,2293,move,accepted,moved,1,0.0242,0.0232,0.0026,0.4063,0.0033,0.4596,189,2.6381
node-local,medium,2294,move,accepted,moved,1,0.0335,0.0216,0.0025,0.4210,0.0032,0.4818,187,2.6022
node-local,medium,2295,move,accepted,moved,1,0.0291,0.0211,0.0024,0.4044,0.0033,0.4603,191,2.6065
node-local,medium,2296,choose,rejected,invalid_choice,0,0.0264,0.0229,0.0024,0.6575,0.0059,0.7150,167,2.6618
node-local,medium,2297,look,accepted,observed,0,0.0430,0.0301,0.0032,0.4580,0.0037,0.5381,161,2.7208
node-local,medium,2298,close_choice,rejected,invalid_choice,0,0.0490,0.0364,0.0026,0.4246,0.0032,0.5158,167,2.6880
node-local,medium,2299,choose,rejected,stale_view,0,0.0251,0.0205,0.0020,0.4696,0.0030,0.5203,163,2.6255
node-local,medium,2300,move,accepted,moved,1,0.0284,0.0266,0.0030,0.4163,0.0033,0.4777,187,3.2093
node-local,medium,2301,wait,rejected,invalid_time,0,0.0403,0.0300,0.0024,0.4483,0.0047,0.5256,165,2.7018
node-local,medium,2302,look,accepted,observed,0,0.0472,0.0351,0.0032,0.4783,0.0032,0.5670,161,2.6638
node-local,medium,2303,look,accepted,observed,0,0.0435,0.0275,0.0028,0.4210,0.0034,0.4982,161,2.6202
node-local,medium,2304,move,rejected,exit_unavailable,0,0.0327,0.0234,0.0022,0.3747,0.0028,0.4357,169,2.6602
node-local,medium,2305,move,accepted,moved,1,0.0272,0.0235,0.0033,0.4088,0.0035,0.4664,189,2.6036
node-local,medium,2306,look,accepted,observed,0,0.0266,0.0212,0.0024,0.3739,0.0028,0.4268,161,2.6159
node-local,medium,2307,take,rejected,not_present,0,0.0287,0.0220,0.0023,0.3719,0.0027,0.4275,164,2.6515
node-local,medium,2308,move,accepted,moved,1,0.0449,0.0351,0.0039,0.4767,0.0035,0.5641,187,2.6792
node-local,medium,2309,close_choice,rejected,invalid_choice,0,0.0320,0.0251,0.0024,1.6644,0.0046,1.7284,167,2.6344
node-local,medium,2310,move,accepted,moved,1,0.0294,0.0265,0.0033,4.8007,0.0048,4.8648,189,3.1350
node-local,medium,2311,talk,rejected,not_eligible,0,0.0492,0.0388,0.0035,0.4567,0.0042,0.5524,165,2.6596
node-local,medium,2312,look,accepted,observed,0,0.0286,0.0240,0.0022,0.5168,0.0027,0.5744,161,2.6455
node-local,medium,2313,move,accepted,moved,1,0.0326,0.0263,0.0037,0.4252,0.0037,0.4915,187,2.6563
node-local,medium,2314,talk,rejected,not_eligible,0,0.0307,0.0228,0.0026,0.4050,0.0028,0.4639,165,2.7101
node-local,medium,2315,take,rejected,not_present,0,0.0312,0.0233,0.0021,0.4034,0.0029,0.4629,164,2.6236
node-local,medium,2316,move,accepted,moved,1,0.0329,0.0245,0.0033,0.4530,0.0035,0.5172,191,2.6388
node-local,medium,2317,activate,rejected,not_eligible,0,0.0301,0.0210,0.0025,0.3971,0.0029,0.4536,165,2.6501
node-local,medium,2318,take,rejected,not_present,0,0.0250,0.0245,0.0022,0.4016,0.0029,0.4561,164,2.6314
node-local,medium,2319,activate,rejected,not_eligible,0,0.0278,0.0199,0.0020,0.3630,0.0027,0.4154,165,2.6144
node-local,medium,2320,wait,rejected,invalid_time,0,0.0228,0.0216,0.0022,0.3659,0.0028,0.4153,165,3.1460
node-local,medium,2321,look,accepted,observed,0,0.0362,0.0212,0.0023,0.4213,0.0025,0.4835,161,2.6197
node-local,medium,2322,take,rejected,not_present,0,0.0263,0.0205,0.0021,0.3772,0.0028,0.4290,164,2.6080
node-local,medium,2323,move,accepted,moved,1,0.0290,0.0234,0.0033,0.4163,0.0032,0.4752,187,2.6322
node-local,medium,2324,close_choice,rejected,invalid_choice,0,0.0220,0.0225,0.0025,0.3986,0.0027,0.4482,167,2.6115
node-local,medium,2325,move,accepted,moved,1,0.0271,0.0215,0.0028,0.4672,0.0032,0.5218,189,2.6239
node-local,medium,2326,look,accepted,observed,0,0.0300,0.0201,0.0021,0.5066,0.0030,0.5618,161,2.6255
node-local,medium,2327,wait,rejected,invalid_time,0,0.0274,0.0238,0.0020,0.3759,0.0025,0.4317,165,2.6734
node-local,medium,2328,move,accepted,moved,1,0.0316,0.0228,0.0029,0.5304,0.0032,0.5908,187,2.6359
node-local,medium,2329,take,rejected,not_present,0,0.0285,0.0214,0.0021,0.3822,0.0025,0.4367,164,2.6064
node-local,medium,2330,look,accepted,observed,0,0.0235,0.0190,0.0022,0.3626,0.0025,0.4098,161,3.1404
node-local,medium,2331,take,rejected,not_present,0,0.0372,0.0218,0.0023,0.3960,0.0027,0.4600,164,2.6913
node-local,medium,2332,look,accepted,observed,0,0.0398,0.0304,0.0027,0.6084,0.0035,0.6848,161,2.6469
node-local,medium,2333,move,rejected,exit_unavailable,0,0.0332,0.0257,0.0025,0.3900,0.0029,0.4543,169,2.6733
node-local,medium,2334,look,accepted,observed,0,0.0314,0.0193,0.0020,0.3875,0.0025,0.4427,161,2.6091
node-local,medium,2335,wait,rejected,invalid_time,0,0.0243,0.0228,0.0020,0.3593,0.0027,0.4110,165,2.6165
node-local,medium,2336,move,accepted,moved,1,0.0334,0.0302,0.0038,0.4815,0.0042,0.5530,189,2.6457
node-local,medium,2337,take,rejected,not_present,0,0.0302,0.0211,0.0032,0.3938,0.0029,0.4511,164,2.6821
node-local,medium,2338,wait,rejected,invalid_time,0,0.0318,0.0224,0.0020,0.3761,0.0031,0.4354,165,2.6187
node-local,medium,2339,talk,rejected,not_eligible,0,0.0299,0.0207,0.0023,0.3807,0.0030,0.4365,165,2.6362
node-local,medium,2340,talk,rejected,not_eligible,0,0.0278,0.0200,0.0023,0.3915,0.0025,0.4441,165,3.1326
node-local,medium,2341,look,accepted,observed,0,0.0391,0.0226,0.0023,0.3945,0.0025,0.4611,161,2.6154
node-local,medium,2342,move,accepted,moved,1,0.0260,0.0245,0.0032,0.4108,0.0031,0.4677,187,2.6230
node-local,medium,2343,move,accepted,moved,1,0.0284,0.0212,0.0030,0.4139,0.0037,0.4703,191,2.6542
node-local,medium,2344,move,accepted,moved,1,0.0252,0.0229,0.0028,0.4327,0.0031,0.4868,189,2.6197
node-local,medium,2345,look,accepted,observed,0,0.0267,0.0208,0.0022,0.3794,0.0028,0.4318,161,2.6073
node-local,medium,2346,move,accepted,moved,1,0.0291,0.0243,0.0028,0.4227,0.0032,0.4822,191,2.6080
node-local,medium,2347,look,accepted,observed,0,0.0288,0.0198,0.0021,0.3735,0.0027,0.4268,161,2.6905
node-local,medium,2348,look,accepted,observed,0,0.0340,0.0214,0.0021,0.4180,0.0026,0.4781,161,2.6107
node-local,medium,2349,activate,rejected,not_eligible,0,0.0290,0.0202,0.0021,0.4335,0.0029,0.4878,165,2.6045
node-local,medium,2350,choose,rejected,stale_view,0,0.0269,0.0186,0.0022,0.3886,0.0026,0.4389,163,3.1184
node-local,medium,2351,look,accepted,observed,0,0.0383,0.0252,0.0021,0.4219,0.0025,0.4900,161,2.5970
node-local,medium,2352,look,accepted,observed,0,0.0237,0.0180,0.0020,0.3955,0.0026,0.4417,161,2.6338
node-local,medium,2353,choose,rejected,invalid_choice,0,0.0290,0.0246,0.0020,0.3735,0.0028,0.4320,167,2.6542
node-local,medium,2354,move,accepted,moved,1,0.0268,0.0238,0.0034,0.4435,0.0034,0.5009,189,2.6028
node-local,medium,2355,wait,rejected,invalid_time,0,0.0295,0.0226,0.0019,0.3800,0.0028,0.4368,165,2.6505
node-local,medium,2356,look,accepted,observed,0,0.0290,0.0204,0.0020,0.3877,0.0030,0.4421,161,2.6059
node-local,medium,2357,move,accepted,moved,1,0.0317,0.0233,0.0030,0.4321,0.0034,0.4935,191,2.6438
node-local,medium,2358,wait,rejected,invalid_time,0,0.0309,0.0221,0.0020,0.3796,0.0028,0.4374,165,2.6485
node-local,medium,2359,look,accepted,observed,0,0.0285,0.0195,0.0021,0.3916,0.0028,0.4445,161,2.6325
node-local,medium,2360,look,accepted,observed,0,0.0258,0.0210,0.0020,0.3672,0.0025,0.4186,161,3.1265
node-local,medium,2361,look,accepted,observed,0,0.0350,0.0219,0.0022,0.4035,0.0026,0.4651,161,2.5954
node-local,medium,2362,wait,accepted,waited,1,0.0236,0.0244,0.0035,0.4405,0.0037,0.4958,201,2.6143
node-local,medium,2363,talk,rejected,not_eligible,0,0.0265,0.0206,0.0021,0.5415,0.0029,0.5937,165,2.7422
node-local,medium,2364,drop,replayed,dropped,0,0.0803,0.0194,0.0001,0.0000,0.0019,0.1017,0,2.5999
node-local,medium,2365,look,accepted,observed,0,0.0248,0.0235,0.0026,0.5347,0.0035,0.5891,161,2.6053
node-local,medium,2366,look,accepted,observed,0,0.0241,0.0197,0.0022,0.3736,0.0026,0.4223,161,2.6057
node-local,medium,2367,move,accepted,moved,1,0.0248,0.0241,0.0034,0.4297,0.0036,0.4856,187,2.6623
node-local,medium,2368,take,rejected,not_present,0,0.0245,0.0215,0.0021,0.3990,0.0025,0.4496,164,2.6144
node-local,medium,2369,look,accepted,observed,0,0.0246,0.0193,0.0021,0.4525,0.0054,0.5040,161,2.6992
node-local,medium,2370,look,accepted,observed,0,0.0415,0.0334,0.0034,0.4489,0.0037,0.5309,161,2.6365
node-local,medium,2371,choose,rejected,stale_view,0,0.0268,0.0204,0.0022,0.4063,0.0028,0.4585,163,3.0961
node-local,medium,2372,take,replayed,not_present,0,0.0578,0.0157,0.0000,0.0001,0.0018,0.0754,0,2.6080
node-local,medium,2373,look,accepted,observed,0,0.0334,0.0315,0.0027,0.5331,0.0043,0.6050,161,2.6264
node-local,medium,2374,talk,rejected,not_eligible,0,0.0263,0.0235,0.0023,0.3710,0.0026,0.4256,165,2.7379
node-local,medium,2375,move,accepted,moved,1,0.0480,0.0337,0.0037,0.4790,0.0037,0.5682,191,2.6180
node-local,medium,2376,wait,rejected,invalid_time,0,0.0318,0.0221,0.0021,0.3865,0.0029,0.4453,165,2.5973
node-local,medium,2377,take,rejected,not_present,0,0.0261,0.0215,0.0022,0.4399,0.0028,0.4925,164,2.6658
node-local,medium,2378,look,accepted,observed,0,0.0393,0.0217,0.0020,0.4378,0.0055,0.5064,161,2.6703
node-local,medium,2379,talk,rejected,not_eligible,0,0.0495,0.0296,0.0026,0.4225,0.0052,0.5093,165,2.6757
node-local,medium,2380,look,accepted,observed,0,0.0483,0.0261,0.0023,0.4253,0.0028,0.5048,161,2.6467
node-local,medium,2381,move,rejected,exit_unavailable,0,0.0273,0.0271,0.0022,0.4038,0.0031,0.4635,169,3.0747
node-local,medium,2382,move,accepted,moved,1,0.0316,0.0270,0.0033,0.4382,0.0034,0.5035,187,2.5913
node-local,medium,2383,choose,rejected,stale_view,0,0.0234,0.0180,0.0022,0.3630,0.0029,0.4094,163,2.5943
node-local,medium,2384,move,accepted,moved,1,0.0237,0.0261,0.0030,0.4199,0.0034,0.4761,189,2.7060
node-local,medium,2385,choose,rejected,invalid_choice,0,0.0383,0.0281,0.0023,0.3918,0.0040,0.4646,167,2.7911
node-local,medium,2386,wait,rejected,invalid_time,0,0.0294,0.0248,0.0021,0.4202,0.0028,0.4793,165,2.6181
node-local,medium,2387,talk,rejected,not_eligible,0,0.0323,0.0238,0.0022,0.3981,0.0025,0.4589,165,2.6535
node-local,medium,2388,wait,rejected,invalid_time,0,0.0332,0.0238,0.0020,0.3811,0.0027,0.4429,165,2.6110
node-local,medium,2389,look,accepted,observed,0,0.0289,0.0225,0.0023,0.3867,0.0026,0.4430,161,2.6164
node-local,medium,2390,choose,rejected,invalid_choice,0,0.0285,0.0229,0.0020,0.3904,0.0030,0.4469,167,2.6503
node-local,medium,2391,look,accepted,observed,0,0.0262,0.0213,0.0022,0.3878,0.0029,0.4405,161,3.1034
node-local,medium,2392,look,accepted,observed,0,0.0397,0.0252,0.0022,0.4073,0.0027,0.4772,161,2.6055
node-local,medium,2393,activate,rejected,not_eligible,0,0.0300,0.0221,0.0023,0.3680,0.0031,0.4255,165,2.6255
node-local,medium,2394,wait,rejected,invalid_time,0,0.0259,0.0227,0.0022,0.3663,0.0029,0.4200,165,2.6473
node-local,medium,2395,talk,rejected,not_eligible,0,0.0347,0.0229,0.0022,0.3934,0.0028,0.4560,165,2.6366
node-local,medium,2396,look,accepted,observed,0,0.0270,0.0202,0.0022,0.4007,0.0027,0.4527,161,2.6004
node-local,medium,2397,move,accepted,moved,1,0.0272,0.0234,0.0031,0.4030,0.0036,0.4602,187,2.6671
node-local,medium,2398,move,accepted,moved,1,0.0307,0.0230,0.0025,0.4356,0.0035,0.4952,191,2.6276
node-local,medium,2399,choose,rejected,stale_view,0,0.0284,0.0190,0.0020,0.4277,0.0033,0.4803,163,2.6223
node-local,medium,2400,move,accepted,moved,1,0.0273,0.0244,0.0030,0.4042,0.0033,0.4621,187,2.6560
node-local,medium,2401,move,accepted,moved,1,0.0387,0.0298,0.0032,0.4928,0.0049,0.5694,189,3.1784
node-local,medium,2402,move,rejected,exit_unavailable,0,0.0556,0.0337,0.0026,0.5185,0.0067,0.6172,169,2.7772
node-local,medium,2403,take,rejected,not_present,0,0.0769,0.0491,0.0037,0.5254,0.0047,0.6598,164,2.8481
node-local,medium,2404,move,accepted,moved,1,0.0599,0.0450,0.0049,0.5463,0.0053,0.6614,187,2.6685
node-local,medium,2405,talk,rejected,not_eligible,0,0.0452,0.0327,0.0030,0.4232,0.0037,0.5078,165,2.8100
node-local,medium,2406,move,accepted,moved,1,0.1032,0.0623,0.0059,0.6004,0.0047,0.7765,189,2.6761
node-local,medium,2407,look,accepted,observed,0,0.0406,0.0290,0.0022,0.4146,0.0030,0.4893,161,2.8184
node-local,medium,2408,look,accepted,observed,0,0.0540,0.0326,0.0046,0.4358,0.0032,0.5303,161,2.6067
node-local,medium,2409,move,accepted,moved,1,0.0277,0.0251,0.0033,0.4172,0.0032,0.4765,187,2.6503
node-local,medium,2410,move,accepted,moved,1,0.0301,0.0257,0.0035,0.4154,0.0036,0.4783,189,2.6855
node-local,medium,2411,move,accepted,moved,1,0.0333,0.0259,0.0028,0.4176,0.0032,0.4828,187,3.0830
node-local,medium,2412,move,accepted,moved,1,0.0322,0.0235,0.0028,0.4850,0.0032,0.5467,191,2.5947
node-local,medium,2413,talk,rejected,not_eligible,0,0.0294,0.0238,0.0023,0.4147,0.0031,0.4733,165,2.6172
node-local,medium,2414,look,accepted,observed,0,0.0271,0.0210,0.0021,0.3867,0.0027,0.4397,161,2.6393
node-local,medium,2415,talk,rejected,not_eligible,0,0.0258,0.0217,0.0021,0.4025,0.0027,0.4548,165,2.6199
node-local,medium,2416,take,rejected,not_present,0,0.0289,0.0225,0.0024,0.3864,0.0027,0.4429,164,2.6305
node-local,medium,2417,move,rejected,exit_unavailable,0,0.0282,0.0218,0.0023,0.3655,0.0028,0.4206,169,2.6563
node-local,medium,2418,talk,rejected,not_eligible,0,0.0293,0.0203,0.0020,0.4008,0.0028,0.4552,165,2.6062
node-local,medium,2419,take,rejected,not_present,0,0.0308,0.0210,0.0023,0.4033,0.0028,0.4603,164,2.6033
node-local,medium,2420,look,accepted,observed,0,0.0267,0.0198,0.0020,0.3924,0.0029,0.4439,161,2.6097
node-local,medium,2421,move,accepted,moved,1,0.0306,0.0243,0.0035,0.4156,0.0047,0.4787,187,3.1660
node-local,medium,2422,look,accepted,observed,0,0.0299,0.0230,0.0020,0.4208,0.0037,0.4795,161,2.6015
node-local,medium,2423,look,accepted,observed,0,0.0298,0.0216,0.0023,0.3839,0.0029,0.4405,161,2.5975
node-local,medium,2424,move,rejected,exit_unavailable,0,0.0265,0.0248,0.0021,0.3925,0.0025,0.4485,169,2.6463
node-local,medium,2425,look,accepted,observed,0,0.0269,0.0190,0.0021,0.3710,0.0028,0.4218,161,2.5993
node-local,medium,2426,take,rejected,not_present,0,0.0271,0.0214,0.0021,0.3692,0.0027,0.4226,164,2.6798
node-local,medium,2427,look,accepted,observed,0,0.0362,0.0282,0.0025,0.3869,0.0031,0.4569,161,2.7040
node-local,medium,2428,move,accepted,moved,1,0.0273,0.0260,0.0031,0.4258,0.0039,0.4859,189,2.6159
node-local,medium,2429,move,rejected,exit_unavailable,0,0.0284,0.0205,0.0023,0.3545,0.0025,0.4082,169,2.6487
node-local,medium,2430,move,accepted,moved,1,0.0267,0.0221,0.0030,0.4553,0.0033,0.5104,187,2.6802
node-local,medium,2431,activate,rejected,not_eligible,0,0.0587,0.0415,0.0030,0.4919,0.0039,0.5989,165,3.1389
node-local,medium,2432,look,accepted,observed,0,0.0310,0.0214,0.0023,0.4413,0.0025,0.4985,161,2.7154
node-local,medium,2433,look,accepted,observed,0,0.0600,0.0411,0.0028,0.7195,0.0048,0.8282,161,2.7496
node-local,medium,2434,look,accepted,observed,0,0.0548,0.0345,0.0027,0.4868,0.0033,0.5822,161,2.6383
node-local,medium,2435,move,accepted,moved,1,0.0271,0.0245,0.0031,0.4420,0.0035,0.5001,191,2.6171
node-local,medium,2436,move,accepted,moved,1,0.0262,0.0228,0.0027,0.4192,0.0033,0.4743,187,2.6348
node-local,medium,2437,look,accepted,observed,0,0.0299,0.0191,0.0021,0.3870,0.0025,0.4406,161,2.6456
node-local,medium,2438,take,replayed,not_present,0,0.0707,0.0146,0.0001,0.0001,0.0019,0.0873,0,2.6141
node-local,medium,2439,move,accepted,moved,1,0.0227,0.0281,0.0038,0.5035,0.0038,0.5620,189,2.7332
node-local,medium,2440,move,accepted,moved,1,0.0484,0.0309,0.0033,0.4666,0.0036,0.5528,187,2.6207
node-local,medium,2441,choose,rejected,invalid_choice,0,0.0327,0.0263,0.0027,0.4075,0.0028,0.4720,167,3.1163
node-local,medium,2442,move,accepted,moved,1,0.0352,0.0242,0.0035,0.5838,0.0039,0.6506,189,2.6436
node-local,medium,2443,look,accepted,observed,0,0.0283,0.0246,0.0025,0.4282,0.0035,0.4871,161,2.6035
node-local,medium,2444,look,accepted,observed,0,0.0322,0.0228,0.0022,0.3918,0.0027,0.4518,161,2.6570
node-local,medium,2445,take,replayed,not_present,0,0.0536,0.0150,0.0000,0.0000,0.0020,0.0707,0,2.5805
node-local,medium,2446,take,rejected,not_present,0,0.0212,0.0260,0.0025,0.6448,0.0042,0.6986,164,2.6180
node-local,medium,2447,talk,rejected,not_eligible,0,0.0326,0.0214,0.0022,0.5120,0.0029,0.5710,165,2.6518
node-local,medium,2448,close_choice,rejected,invalid_choice,0,0.0318,0.0218,0.0021,0.5187,0.0027,0.5770,167,2.6005
node-local,medium,2449,move,accepted,moved,1,0.0262,0.0237,0.0034,0.4284,0.0032,0.4849,187,2.6462
node-local,medium,2450,move,accepted,moved,1,0.0297,0.0250,0.0027,0.4025,0.0032,0.4631,191,2.6079
node-local,medium,2451,talk,rejected,not_eligible,0,0.0272,0.0205,0.0021,0.4024,0.0027,0.4549,165,3.1040
node-local,medium,2452,choose,rejected,stale_view,0,0.0374,0.0219,0.0024,0.4436,0.0026,0.5079,163,2.6187
node-local,medium,2453,activate,rejected,not_eligible,0,0.0294,0.0217,0.0022,0.3998,0.0028,0.4559,165,2.6068
node-local,medium,2454,move,accepted,moved,1,0.0252,0.0250,0.0032,0.3911,0.0032,0.4478,187,2.6473
node-local,medium,2455,move,accepted,moved,1,0.0230,0.0226,0.0034,0.3921,0.0032,0.4444,189,2.6183
node-local,medium,2456,wait,rejected,invalid_time,0,0.0236,0.0236,0.0020,0.4051,0.0029,0.4572,165,2.6105
node-local,medium,2457,talk,rejected,not_eligible,0,0.0240,0.0205,0.0021,0.3718,0.0026,0.4210,165,2.6509
node-local,medium,2458,move,accepted,moved,1,0.0292,0.0252,0.0036,0.4225,0.0033,0.4837,187,2.6238
node-local,medium,2459,look,accepted,observed,0,0.0281,0.0199,0.0023,0.3830,0.0025,0.4358,161,2.6077
node-local,medium,2460,look,accepted,observed,0,0.0294,0.0185,0.0020,0.3824,0.0026,0.4350,161,2.6402
node-local,medium,2461,move,accepted,moved,1,0.0236,0.0236,0.0032,0.3965,0.0036,0.4505,189,3.1403
node-local,medium,2462,look,accepted,observed,0,0.0348,0.0196,0.0022,0.4288,0.0027,0.4881,161,2.6009
node-local,medium,2463,move,accepted,moved,1,0.0265,0.0225,0.0030,0.4002,0.0033,0.4555,187,2.6273
node-local,medium,2464,take,rejected,not_present,0,0.0265,0.0211,0.0023,0.3982,0.0031,0.4511,164,2.6494
node-local,medium,2465,choose,rejected,invalid_choice,0,0.0271,0.0232,0.0022,0.4251,0.0028,0.4803,167,2.6530
node-local,medium,2466,move,accepted,moved,1,0.0303,0.0257,0.0029,0.4329,0.0035,0.4952,189,2.6555
node-local,medium,2467,move,accepted,moved,1,0.0287,0.0212,0.0033,0.4051,0.0036,0.4618,187,2.6489
node-local,medium,2468,take,rejected,not_present,0,0.0264,0.0203,0.0021,0.3984,0.0027,0.4499,164,2.6247
node-local,medium,2469,move,accepted,moved,1,0.0264,0.0218,0.0028,0.4048,0.0031,0.4589,189,2.5998
node-local,medium,2470,move,accepted,moved,1,0.0235,0.0212,0.0027,0.4240,0.0031,0.4744,187,2.6166
node-local,medium,2471,look,accepted,observed,0,0.0263,0.0200,0.0023,0.3984,0.0026,0.4496,161,3.1651
node-local,medium,2472,move,rejected,exit_unavailable,0,0.0439,0.0311,0.0027,0.4358,0.0028,0.5163,169,2.5972
node-local,medium,2473,look,accepted,observed,0,0.0264,0.0200,0.0023,0.3787,0.0023,0.4297,161,2.6453
node-local,medium,2474,activate,rejected,not_eligible,0,0.0358,0.0277,0.0024,0.4572,0.0032,0.5262,165,2.7029
node-local,medium,2475,look,accepted,observed,0,0.0332,0.0224,0.0021,0.3873,0.0030,0.4480,161,2.6055
