host,model,i,action,outcome,code,state_write,admission_ms,decision_ms,encode_ms,commit_ms,projection_ms,e2e_ms
m1-server,stress,2236,wait,rejected,invalid_time,0,0.0156,0.0062,0.0015,0.0848,0.0031,0.1112
m1-server,stress,2237,move,accepted,moved,1,0.0123,0.0065,17.8542,1.2610,0.0078,19.1418
m1-server,stress,2238,move,accepted,moved,1,0.0156,0.0166,15.5528,1.2340,0.0086,16.8276
m1-server,stress,2239,choose,rejected,invalid_choice,0,0.0141,0.0176,0.0016,0.0963,0.0031,0.1327
m1-server,stress,2240,wait,rejected,invalid_time,0,0.0168,0.0060,0.0015,0.0878,0.0029,0.1150
m1-server,stress,2241,take,replayed,not_present,0,0.0245,0.0059,0.0002,0.0000,0.0021,0.0328
m1-server,stress,2242,drop,accepted,dropped,1,0.0090,0.0045,14.2417,1.2157,0.0080,15.4789
m1-server,stress,2243,look,accepted,observed,0,0.0196,0.0155,0.0015,0.1000,0.0028,0.1395
m1-server,stress,2244,take,accepted,taken,1,0.0153,0.0063,17.3218,1.2807,0.0081,18.6323
m1-server,stress,2245,move,accepted,moved,1,0.0222,0.0220,15.7147,1.2130,0.0059,16.9777
m1-server,stress,2246,look,accepted,observed,0,0.0193,0.0208,0.0018,0.0929,0.0030,0.1378
m1-server,stress,2247,drop,replayed,dropped,0,0.0270,0.0050,0.0002,0.0000,0.0018,0.0341
m1-server,stress,2248,choose,rejected,stale_view,0,0.0102,0.0076,0.0014,0.0603,0.0021,0.0816
m1-server,stress,2249,look,accepted,observed,0,0.0151,0.0083,0.0016,0.0958,0.0026,0.1234
m1-server,stress,2250,look,accepted,observed,0,0.0129,0.0061,0.0015,0.0563,0.0020,0.0788
m1-server,stress,2251,look,accepted,observed,0,0.0158,0.0060,0.0029,0.1022,0.0025,0.1294
m1-server,stress,2252,talk,rejected,not_eligible,0,0.0180,0.0054,0.0028,0.0803,0.0033,0.1098
m1-server,stress,2253,look,accepted,observed,0,0.0126,0.0045,0.0027,0.0610,0.0023,0.0831
m1-server,stress,2254,look,accepted,observed,0,0.0152,0.0043,0.0013,0.0814,0.0044,0.1065
m1-server,stress,2255,look,accepted,observed,0,0.0127,0.0043,0.0013,0.0521,0.0037,0.0739
m1-server,stress,2256,move,accepted,moved,1,0.0155,0.0060,20.0413,2.8548,0.0081,22.9257
m1-server,stress,2257,look,accepted,observed,0,0.0140,0.0190,0.0015,0.0983,0.0022,0.1350
m1-server,stress,2258,move,accepted,moved,1,0.0099,0.0078,39.9218,1.2910,0.0060,41.2366
m1-server,stress,2259,move,accepted,moved,1,0.0204,0.0195,18.7175,1.2251,0.0094,19.9919
m1-server,stress,2260,move,accepted,moved,1,0.0209,0.0212,16.7328,1.2378,0.0080,18.0207
m1-server,stress,2261,look,accepted,observed,0,0.0200,0.0155,0.0016,0.0945,0.0028,0.1343
m1-server,stress,2262,drop,accepted,dropped,1,0.0156,0.0063,15.5704,1.2009,0.0084,16.8015
m1-server,stress,2263,take,accepted,taken,1,0.0140,0.0182,21.8622,1.1550,0.0083,23.0577
m1-server,stress,2264,move,accepted,moved,1,0.0150,0.0220,22.0632,2.8979,0.0109,25.0089
m1-server,stress,2265,move,accepted,moved,1,0.0198,0.0235,18.3754,1.2953,0.0073,19.7212
m1-server,stress,2266,move,accepted,moved,1,0.0152,0.0219,15.1240,1.2217,0.0074,16.3902
m1-server,stress,2267,move,accepted,moved,1,0.0193,0.0169,14.5037,1.2278,0.0089,15.7766
m1-server,stress,2268,look,accepted,observed,0,0.0199,0.0162,0.0018,0.0838,0.0030,0.1246
m1-server,stress,2269,drop,rejected,integrity_conflict,0,0.0259,0.0048,0.0002,0.0000,0.0018,0.0328
m1-server,stress,2270,move,accepted,moved,1,0.0108,0.0050,17.1349,1.2020,0.0068,18.3595
m1-server,stress,2271,wait,rejected,invalid_time,0,0.0144,0.0202,0.0064,0.0767,0.0031,0.1208
m1-server,stress,2272,look,accepted,observed,0,0.0113,0.0047,0.0030,0.0719,0.0020,0.0928
m1-server,stress,2273,look,accepted,observed,0,0.0100,0.0036,0.0013,0.0746,0.0032,0.0926
m1-server,stress,2274,look,accepted,observed,0,0.0093,0.0034,0.0012,0.0520,0.0030,0.0689
m1-server,stress,2275,move,accepted,moved,1,0.0093,0.0048,18.5205,1.2561,0.0082,19.7989
m1-server,stress,2276,move,accepted,moved,1,0.0215,0.0190,16.5633,2.7951,0.0095,19.4085
m1-server,stress,2277,drop,accepted,dropped,1,0.0165,0.0236,17.2535,1.3229,0.0090,18.6254
m1-server,stress,2278,choose,rejected,invalid_choice,0,0.0160,0.0199,0.0015,0.0568,0.0025,0.0966
m1-server,stress,2279,move,accepted,moved,1,0.0187,0.0063,18.0465,1.2068,0.0060,19.2842
m1-server,stress,2280,move,accepted,moved,1,0.0209,0.0209,15.6247,1.2118,0.0077,16.8860
m1-server,stress,2281,look,accepted,observed,0,0.0154,0.0189,0.0015,0.0981,0.0032,0.1371
m1-server,stress,2282,activate,rejected,not_eligible,0,0.0148,0.0069,0.0016,0.0607,0.0024,0.0864
m1-server,stress,2283,look,accepted,observed,0,0.0141,0.0065,0.0016,0.0578,0.0021,0.0821
m1-server,stress,2284,move,accepted,moved,1,0.0148,0.0078,19.6062,1.2155,0.0088,20.8531
m1-server,stress,2285,choose,rejected,invalid_choice,0,0.0197,0.0234,0.0015,0.1057,0.0029,0.1532
m1-server,stress,2286,look,accepted,observed,0,0.0153,0.0052,0.0027,0.0597,0.0021,0.0850
m1-server,stress,2287,look,accepted,observed,0,0.0146,0.0068,0.0034,0.0590,0.0027,0.0865
m1-server,stress,2288,move,rejected,exit_unavailable,0,0.0180,0.0069,0.0029,0.0689,0.0027,0.0994
m1-server,stress,2289,move,accepted,moved,1,0.0155,0.0057,40.5628,1.2166,0.0068,41.8074
m1-server,stress,2290,move,rejected,exit_unavailable,0,0.0233,0.0220,0.0098,0.0975,0.0030,0.1555
m1-server,stress,2291,move,accepted,moved,1,0.0151,0.0075,16.7691,2.9276,0.0097,19.7290
m1-server,stress,2292,move,accepted,moved,1,0.0239,0.0210,16.2467,1.2907,0.0082,17.5905
m1-server,stress,2293,move,accepted,moved,1,0.0158,0.0170,15.6963,1.1764,0.0086,16.9141
m1-server,stress,2294,move,accepted,moved,1,0.0217,0.0212,19.3001,1.2400,0.0196,20.6026
m1-server,stress,2295,move,accepted,moved,1,0.0194,0.0291,18.1796,1.2215,0.0105,19.4600
m1-server,stress,2296,choose,rejected,invalid_choice,0,0.0183,0.0323,0.0018,0.0817,0.0031,0.1371
m1-server,stress,2297,look,accepted,observed,0,0.0183,0.0063,0.0034,0.1108,0.0030,0.1418
m1-server,stress,2298,close_choice,rejected,invalid_choice,0,0.0177,0.0053,0.0032,0.1046,0.0028,0.1335
m1-server,stress,2299,choose,rejected,stale_view,0,0.0153,0.0081,0.0030,0.0555,0.0024,0.0842
m1-server,stress,2300,move,accepted,moved,1,0.0143,0.0062,15.0307,1.1828,0.0080,16.2419
m1-server,stress,2301,wait,rejected,invalid_time,0,0.0148,0.0153,0.0014,0.0697,0.0033,0.1045
m1-server,stress,2302,look,accepted,observed,0,0.0140,0.0059,0.0014,0.0882,0.0029,0.1124
m1-server,stress,2303,look,accepted,observed,0,0.0153,0.0057,0.0013,0.0668,0.0026,0.0918
m1-server,stress,2304,move,rejected,exit_unavailable,0,0.0164,0.0063,0.0016,0.0665,0.0027,0.0934
m1-server,stress,2305,move,accepted,moved,1,0.0147,0.0065,15.1080,2.8723,0.0084,18.0098
m1-server,stress,2306,look,accepted,observed,0,0.0183,0.0175,0.0014,0.1127,0.0028,0.1528
m1-server,stress,2307,take,rejected,not_present,0,0.0188,0.0058,0.0015,0.0613,0.0024,0.0898
m1-server,stress,2308,move,accepted,moved,1,0.0148,0.0061,14.8504,1.2038,0.0069,16.0819
m1-server,stress,2309,close_choice,rejected,invalid_choice,0,0.0149,0.0146,0.0014,0.0703,0.0030,0.1042
m1-server,stress,2310,move,accepted,moved,1,0.0155,0.0075,17.0883,1.2805,0.0100,18.4018
m1-server,stress,2311,talk,rejected,not_eligible,0,0.0250,0.0228,0.0019,0.1011,0.0029,0.1538
m1-server,stress,2312,look,accepted,observed,0,0.0173,0.0057,0.0014,0.0580,0.0022,0.0845
m1-server,stress,2313,move,accepted,moved,1,0.0166,0.0062,15.2803,1.2162,0.0071,16.5264
m1-server,stress,2314,talk,rejected,not_owned,0,0.0195,0.0239,0.0016,0.0838,0.0028,0.1315
m1-server,stress,2315,take,rejected,not_present,0,0.0190,0.0052,0.0031,0.0564,0.0023,0.0860
m1-server,stress,2316,move,accepted,moved,1,0.0147,0.0063,19.8117,1.3484,0.0109,21.1920
m1-server,stress,2317,activate,rejected,not_eligible,0,0.0418,0.0167,0.0016,0.0680,0.0030,0.1311
m1-server,stress,2318,take,rejected,not_present,0,0.0137,0.0063,0.0015,0.0692,0.0027,0.0934
m1-server,stress,2319,activate,rejected,not_eligible,0,0.0160,0.0070,0.0016,0.0678,0.0027,0.0950
m1-server,stress,2320,wait,rejected,invalid_time,0,0.0137,0.0080,0.0015,0.0691,0.0026,0.0948
m1-server,stress,2321,look,accepted,observed,0,0.0161,0.0062,0.0014,0.0576,0.0021,0.0834
m1-server,stress,2322,take,rejected,not_present,0,0.0150,0.0063,0.0015,0.0867,0.0026,0.1120
m1-server,stress,2323,move,accepted,moved,1,0.0125,0.0087,40.2180,1.3787,0.0069,41.6248
m1-server,stress,2324,close_choice,rejected,invalid_choice,0,0.0270,0.0200,0.0016,0.0767,0.0032,0.1285
m1-server,stress,2325,move,accepted,moved,1,0.0132,0.0091,16.7898,2.9972,0.0136,19.8228
m1-server,stress,2326,look,accepted,observed,0,0.0155,0.0149,0.0016,0.0867,0.0020,0.1207
m1-server,stress,2327,wait,rejected,invalid_time,0,0.0104,0.0048,0.0015,0.0724,0.0033,0.0923
m1-server,stress,2328,move,accepted,moved,1,0.0117,0.0066,16.4015,1.3448,0.0055,17.7700
m1-server,stress,2329,take,rejected,not_present,0,0.0145,0.0140,0.0017,0.0725,0.0030,0.1056
m1-server,stress,2330,look,accepted,observed,0,0.0135,0.0061,0.0015,0.0906,0.0027,0.1145
m1-server,stress,2331,take,rejected,not_present,0,0.0138,0.0057,0.0014,0.0724,0.0028,0.0960
m1-server,stress,2332,look,accepted,observed,0,0.0137,0.0055,0.0015,0.0656,0.0026,0.0888
m1-server,stress,2333,move,rejected,exit_unavailable,0,0.0165,0.0062,0.0015,0.0746,0.0027,0.1014
m1-server,stress,2334,look,accepted,observed,0,0.0157,0.0051,0.0014,0.0690,0.0026,0.0938
m1-server,stress,2335,wait,rejected,invalid_time,0,0.0142,0.0083,0.0015,0.0705,0.0026,0.0970
m1-server,stress,2336,move,accepted,moved,1,0.0145,0.0071,17.4538,1.3399,0.0078,18.8231
m1-server,stress,2337,take,rejected,not_present,0,0.0140,0.0155,0.0014,0.0694,0.0027,0.1030
m1-server,stress,2338,wait,rejected,invalid_time,0,0.0147,0.0065,0.0015,0.0684,0.0025,0.0937
m1-server,stress,2339,talk,rejected,not_eligible,0,0.0157,0.0052,0.0014,0.0702,0.0025,0.0950
m1-server,stress,2340,talk,rejected,not_eligible,0,0.0145,0.0049,0.0013,0.0693,0.0026,0.0926
m1-server,stress,2341,look,accepted,observed,0,0.0146,0.0045,0.0013,0.0893,0.0026,0.1122
m1-server,stress,2342,move,accepted,moved,1,0.0152,0.0062,19.7253,1.3441,0.0080,21.0987
m1-server,stress,2343,move,accepted,moved,1,0.0196,0.0222,19.1185,1.3608,0.0078,20.5289
m1-server,stress,2344,move,accepted,moved,1,0.0186,0.0161,18.5431,2.6115,0.0082,21.1975
m1-server,stress,2345,look,accepted,observed,0,0.0184,0.0185,0.0017,1.0740,0.0029,1.1154
m1-server,stress,2346,move,accepted,moved,1,0.0287,0.0092,18.6403,2.9053,0.0064,21.5899
m1-server,stress,2347,look,accepted,observed,0,0.0164,0.0173,0.0015,0.1607,0.0043,0.2003
m1-server,stress,2348,look,accepted,observed,0,0.0137,0.0067,0.0036,0.0580,0.0027,0.0846
m1-server,stress,2349,activate,rejected,not_eligible,0,0.0154,0.0058,0.0029,0.0856,0.0035,0.1132
m1-server,stress,2350,choose,rejected,stale_view,0,0.0130,0.0101,0.0017,0.0555,0.0023,0.0825
m1-server,stress,2351,look,accepted,observed,0,0.0155,0.0053,0.0030,0.0604,0.0022,0.0864
m1-server,stress,2352,look,accepted,observed,0,0.0143,0.0057,0.0027,0.0577,0.0021,0.0825
m1-server,stress,2353,choose,rejected,invalid_choice,0,0.0158,0.0062,0.0029,0.0808,0.0027,0.1083
m1-server,stress,2354,move,accepted,moved,1,0.0186,0.0064,18.7530,1.2629,0.0080,20.0489
m1-server,stress,2355,wait,rejected,invalid_time,0,0.0185,0.0228,0.0018,0.1016,0.0028,0.1475
m1-server,stress,2356,look,accepted,observed,0,0.0163,0.0063,0.0019,0.0567,0.0023,0.0836
m1-server,stress,2357,move,accepted,moved,1,0.0175,0.0080,17.3801,1.2667,0.0107,18.6831
m1-server,stress,2358,wait,rejected,invalid_time,0,0.0201,0.0242,0.0060,0.0739,0.0035,0.1277
m1-server,stress,2359,look,accepted,observed,0,0.0158,0.0058,0.0032,0.0606,0.0025,0.0878
m1-server,stress,2360,look,accepted,observed,0,0.0145,0.0048,0.0029,0.1141,0.0029,0.1392
m1-server,stress,2361,look,accepted,observed,0,0.0145,0.0055,0.0013,0.0603,0.0039,0.0856
m1-server,stress,2362,wait,rejected,invalid_time,0,0.0146,0.0065,0.0014,0.0686,0.0042,0.0953
m1-server,stress,2363,talk,rejected,not_eligible,0,0.0147,0.0061,0.0014,0.0892,0.0059,0.1173
m1-server,stress,2364,drop,replayed,dropped,0,0.0245,0.0053,0.0002,0.0000,0.0058,0.0359
m1-server,stress,2365,look,accepted,observed,0,0.0145,0.0050,0.0013,0.1021,0.0045,0.1275
m1-server,stress,2366,look,accepted,observed,0,0.0125,0.0044,0.0014,0.0832,0.0042,0.1056
m1-server,stress,2367,move,accepted,moved,1,0.0141,0.0069,15.3615,1.2708,0.0055,16.6588
m1-server,stress,2368,take,rejected,not_present,0,0.0159,0.0178,0.0015,0.1164,0.0027,0.1543
m1-server,stress,2369,look,accepted,observed,0,0.0180,0.0049,0.0013,0.1273,0.0026,0.1540
m1-server,stress,2370,look,accepted,observed,0,0.0163,0.0056,0.0014,0.0608,0.0020,0.0862
m1-server,stress,2371,choose,rejected,stale_view,0,0.0145,0.0089,0.0015,0.0533,0.0021,0.0804
m1-server,stress,2372,take,replayed,not_present,0,0.0245,0.0045,0.0002,0.0000,0.0018,0.0310
m1-server,stress,2373,look,accepted,observed,0,0.0113,0.0032,0.0013,0.0555,0.0020,0.0733
m1-server,stress,2374,talk,rejected,not_owned,0,0.0154,0.0047,0.0015,0.0978,0.0026,0.1219
m1-server,stress,2375,move,accepted,moved,1,0.0148,0.0060,16.7740,1.1518,0.0069,17.9534
m1-server,stress,2376,wait,rejected,invalid_time,0,0.0153,0.0136,0.0015,0.0678,0.0028,0.1008
m1-server,stress,2377,take,rejected,not_present,0,0.0146,0.0055,0.0014,0.0730,0.0025,0.0971
m1-server,stress,2378,look,accepted,observed,0,0.0183,0.0047,0.0013,0.0576,0.0020,0.0840
m1-server,stress,2379,talk,rejected,not_eligible,0,0.0146,0.0067,0.0018,0.0764,0.0027,0.1021
m1-server,stress,2380,look,accepted,observed,0,0.0180,0.0045,0.0015,0.0533,0.0023,0.0796
m1-server,stress,2381,move,rejected,exit_unavailable,0,0.0144,0.0052,0.0015,0.0575,0.0020,0.0805
m1-server,stress,2382,move,accepted,moved,1,0.0155,0.0075,21.8331,2.7852,0.0115,24.6528
m1-server,stress,2383,choose,rejected,stale_view,0,0.0154,0.0168,0.0028,0.0952,0.0033,0.1334
m1-server,stress,2384,move,accepted,moved,1,0.0157,0.0088,24.9713,1.2834,0.0074,26.2865
m1-server,stress,2385,choose,rejected,invalid_choice,0,0.0232,0.0222,0.0018,0.0881,0.0030,0.1383
m1-server,stress,2386,wait,rejected,invalid_time,0,0.0140,0.0066,0.0015,0.0933,0.0028,0.1182
m1-server,stress,2387,talk,rejected,not_eligible,0,0.0147,0.0063,0.0015,0.0620,0.0025,0.0870
m1-server,stress,2388,wait,rejected,invalid_time,0,0.0144,0.0066,0.0015,0.0532,0.0019,0.0776
m1-server,stress,2389,look,accepted,observed,0,0.0143,0.0050,0.0014,0.0986,0.0028,0.1222
m1-server,stress,2390,choose,rejected,invalid_choice,0,0.0134,0.0067,0.0014,0.0534,0.0028,0.0775
m1-server,stress,2391,look,accepted,observed,0,0.0183,0.0058,0.0014,0.0585,0.0020,0.0861
m1-server,stress,2392,look,accepted,observed,0,0.0141,0.0058,0.0015,0.0527,0.0025,0.0765
m1-server,stress,2393,activate,rejected,not_eligible,0,0.0148,0.0049,0.0014,0.0748,0.0026,0.0984
m1-server,stress,2394,wait,rejected,invalid_time,0,0.0135,0.0060,0.0013,0.0550,0.0022,0.0780
m1-server,stress,2395,talk,rejected,not_eligible,0,0.0153,0.0047,0.0013,0.0938,0.0028,0.1179
m1-server,stress,2396,look,accepted,observed,0,0.0161,0.0049,0.0014,0.0890,0.0026,0.1139
m1-server,stress,2397,move,accepted,moved,1,0.0137,0.0067,23.5335,1.2713,0.0088,24.8339
m1-server,stress,2398,move,accepted,moved,1,0.0200,0.0230,29.9692,1.3010,0.0150,31.3283
m1-server,stress,2399,choose,rejected,stale_view,0,0.0176,0.0195,0.0055,0.0912,0.0028,0.1367
m1-server,stress,2400,move,accepted,moved,1,0.0131,0.0090,19.7030,1.2546,0.0072,20.9870
m1-server,stress,2401,move,accepted,moved,1,0.0206,0.0201,16.4625,1.2479,0.0078,17.7589
m1-server,stress,2402,move,rejected,exit_unavailable,0,0.0203,0.0181,0.0016,0.1041,0.0031,0.1473
m1-server,stress,2403,take,rejected,not_present,0,0.0160,0.0069,0.0018,0.0765,0.0029,0.1040
m1-server,stress,2404,move,accepted,moved,1,0.0164,0.0061,19.0527,2.8736,0.0088,21.9577
m1-server,stress,2405,talk,rejected,not_owned,0,0.0245,0.0228,0.0015,0.0925,0.0032,0.1444
m1-server,stress,2406,move,accepted,moved,1,0.0113,0.0078,18.0541,1.2608,0.0077,19.3417
m1-server,stress,2407,look,accepted,observed,0,0.0213,0.0173,0.0015,0.0991,0.0030,0.1423
m1-server,stress,2408,look,accepted,observed,0,0.0174,0.0064,0.0016,0.0678,0.0027,0.0959
m1-server,stress,2409,move,accepted,moved,1,0.0164,0.0066,18.7429,1.2471,0.0058,20.0189
m1-server,stress,2410,move,accepted,moved,1,0.0195,0.0192,19.2586,1.2660,0.0077,20.5710
m1-server,stress,2411,move,accepted,moved,1,0.0217,0.0210,18.1543,1.2591,0.0084,19.4645
m1-server,stress,2412,move,accepted,moved,1,0.0264,0.0177,16.4820,1.1613,0.0057,17.6930
m1-server,stress,2413,talk,rejected,not_eligible,0,0.0158,0.0172,0.0017,0.0677,0.0032,0.1055
m1-server,stress,2414,look,accepted,observed,0,0.0148,0.0062,0.0015,0.0694,0.0028,0.0946
m1-server,stress,2415,talk,rejected,not_eligible,0,0.0158,0.0060,0.0016,0.0701,0.0028,0.0962
m1-server,stress,2416,take,rejected,not_present,0,0.0156,0.0053,0.0014,0.0718,0.0027,0.0967
m1-server,stress,2417,move,rejected,exit_unavailable,0,0.0150,0.0055,0.0015,0.0661,0.0028,0.0908
m1-server,stress,2418,talk,rejected,not_eligible,0,0.0156,0.0049,0.0018,0.0696,0.0027,0.0946
m1-server,stress,2419,take,rejected,not_present,0,0.0160,0.0047,0.0015,0.0657,0.0027,0.0905
m1-server,stress,2420,look,accepted,observed,0,0.0158,0.0047,0.0014,0.0687,0.0026,0.0933
m1-server,stress,2421,move,accepted,moved,1,0.0138,0.0078,19.6791,2.7212,0.0070,22.4289
m1-server,stress,2422,look,accepted,observed,0,0.0170,0.0190,0.0014,0.0872,0.0021,0.1268
m1-server,stress,2423,look,accepted,observed,0,0.0101,0.0052,0.0013,0.0690,0.0018,0.0874
m1-server,stress,2424,move,rejected,exit_unavailable,0,0.0094,0.0059,0.0015,0.0863,0.0031,0.1062
m1-server,stress,2425,look,accepted,observed,0,0.0111,0.0062,0.0016,0.0579,0.0022,0.0790
m1-server,stress,2426,take,rejected,not_present,0,0.0098,0.0043,0.0025,0.0662,0.0018,0.0845
m1-server,stress,2427,look,accepted,observed,0,0.0091,0.0035,0.0029,0.0565,0.0018,0.0737
m1-server,stress,2428,move,accepted,moved,1,0.0092,0.0045,19.3258,1.2249,0.0087,20.5731
m1-server,stress,2429,move,rejected,exit_unavailable,0,0.0215,0.0173,0.0017,0.0759,0.0033,0.1197
m1-server,stress,2430,move,accepted,moved,1,0.0154,0.0071,15.4488,1.2652,0.0084,16.7450
m1-server,stress,2431,activate,rejected,not_eligible,0,0.0220,0.0273,0.0021,0.1130,0.0030,0.1673
m1-server,stress,2432,look,accepted,observed,0,0.0185,0.0102,0.0017,0.0625,0.0026,0.0955
m1-server,stress,2433,look,accepted,observed,0,0.0146,0.0078,0.0072,0.0539,0.0025,0.0859
m1-server,stress,2434,look,accepted,observed,0,0.0153,0.0052,0.0032,0.0617,0.0021,0.0875
m1-server,stress,2435,move,accepted,moved,1,0.0148,0.0069,16.1758,1.3246,0.0101,17.5323
m1-server,stress,2436,move,accepted,moved,1,0.0223,0.0280,17.4825,1.2193,0.0058,18.7579
m1-server,stress,2437,look,accepted,observed,0,0.0224,0.0185,0.0015,0.0673,0.0030,0.1125
m1-server,stress,2438,take,replayed,not_present,0,0.0233,0.0054,0.0002,0.0000,0.0019,0.0308
m1-server,stress,2439,move,accepted,moved,1,0.0080,0.0051,18.4029,1.1948,0.0063,19.6171
m1-server,stress,2440,move,accepted,moved,1,0.0197,0.0178,18.8160,2.9235,0.0070,21.7838
m1-server,stress,2441,choose,rejected,invalid_choice,0,0.0248,0.0170,0.0016,0.0898,0.0027,0.1359
m1-server,stress,2442,move,accepted,moved,1,0.0166,0.0896,15.3659,1.2355,0.0064,16.7140
m1-server,stress,2443,look,accepted,observed,0,0.0224,0.0247,0.0014,0.0872,0.0035,0.1391
m1-server,stress,2444,look,accepted,observed,0,0.0143,0.0078,0.0014,0.0558,0.0025,0.0818
m1-server,stress,2445,take,replayed,not_present,0,0.0292,0.0062,0.0002,0.0000,0.0022,0.0378
m1-server,stress,2446,take,rejected,not_present,0,0.0090,0.0043,0.0015,0.0635,0.0024,0.0808
m1-server,stress,2447,talk,rejected,not_eligible,0,0.0155,0.0045,0.0014,0.0646,0.0038,0.0898
m1-server,stress,2448,close_choice,rejected,invalid_choice,0,0.0147,0.0060,0.0015,0.0595,0.0022,0.0838
m1-server,stress,2449,move,accepted,moved,1,0.0166,0.0055,19.2312,1.2332,0.0088,20.4952
m1-server,stress,2450,move,accepted,moved,1,0.0193,0.0225,23.6438,1.2104,0.0073,24.9031
m1-server,stress,2451,talk,rejected,not_eligible,0,0.0200,0.0189,0.0018,0.1089,0.0031,0.1528
m1-server,stress,2452,choose,rejected,stale_view,0,0.0188,0.0100,0.0017,0.0575,0.0026,0.0906
m1-server,stress,2453,activate,rejected,not_eligible,0,0.0157,0.0063,0.0015,0.0774,0.0029,0.1038
m1-server,stress,2454,move,accepted,moved,1,0.0156,0.0065,23.4592,1.2459,0.0163,24.7434
m1-server,stress,2455,move,accepted,moved,1,0.0184,0.0225,40.9342,1.2009,0.0070,42.1829
m1-server,stress,2456,wait,rejected,invalid_time,0,0.0187,0.0205,0.0018,0.0854,0.0030,0.1293
m1-server,stress,2457,talk,rejected,not_eligible,0,0.0168,0.0068,0.0015,0.0897,0.0028,0.1176
m1-server,stress,2458,move,accepted,moved,1,0.0162,0.0085,17.5057,2.8995,0.0090,20.4390
m1-server,stress,2459,look,accepted,observed,0,0.0157,0.0198,0.0016,0.0850,0.0032,0.1252
m1-server,stress,2460,look,accepted,observed,0,0.0116,0.0061,0.0014,0.0658,0.0025,0.0875
m1-server,stress,2461,move,accepted,moved,1,0.0138,0.0058,14.7319,1.2297,0.0079,15.9891
m1-server,stress,2462,look,accepted,observed,0,0.0206,0.0153,0.0015,0.0815,0.0028,0.1218
m1-server,stress,2463,move,accepted,moved,1,0.0130,0.0080,15.5382,1.2385,0.0083,16.8060
m1-server,stress,2464,take,rejected,not_present,0,0.0188,0.0167,0.0015,0.0646,0.0022,0.1038
m1-server,stress,2465,choose,rejected,invalid_choice,0,0.0174,0.0080,0.0017,0.0927,0.0028,0.1225
m1-server,stress,2466,move,accepted,moved,1,0.0176,0.0066,19.9932,1.3071,0.0203,21.3449
m1-server,stress,2467,move,accepted,moved,1,0.0214,0.0291,26.8594,1.1957,0.0076,28.1131
m1-server,stress,2468,take,rejected,not_present,0,0.0158,0.0159,0.0015,0.0685,0.0031,0.1048
m1-server,stress,2469,move,accepted,moved,1,0.0163,0.0076,18.4861,1.2176,0.0098,19.7374
m1-server,stress,2470,move,accepted,moved,1,0.0187,0.0199,16.3392,2.8688,0.0099,19.2564
m1-server,stress,2471,look,accepted,observed,0,0.0199,0.0236,0.0016,0.1081,0.0025,0.1557
m1-server,stress,2472,move,rejected,exit_unavailable,0,0.0155,0.0062,0.0016,0.0676,0.0025,0.0933
m1-server,stress,2473,look,accepted,observed,0,0.0147,0.0046,0.0015,0.0593,0.0022,0.0823
m1-server,stress,2474,activate,rejected,not_eligible,0,0.0144,0.0049,0.0015,0.0604,0.0020,0.0833
m1-server,stress,2475,look,accepted,observed,0,0.0145,0.0042,0.0015,0.0697,0.0020,0.0920
m1-server,stress,2476,look,accepted,observed,0,0.0143,0.0042,0.0013,0.1253,0.0042,0.1493
m1-server,stress,2477,move,accepted,moved,1,0.0142,0.0091,16.6233,1.2485,0.0083,17.9033
m1-server,stress,2478,look,accepted,observed,0,0.0182,0.0172,0.0015,0.0898,0.0029,0.1296
m1-server,stress,2479,move,accepted,moved,1,0.0195,0.0072,18.0675,1.2152,0.0069,19.3163
m1-server,stress,2480,take,rejected,not_present,0,0.0205,0.0236,0.0016,0.0984,0.0028,0.1470
m1-server,stress,2481,look,accepted,observed,0,0.0152,0.0050,0.0029,0.0611,0.0024,0.0865
m1-server,stress,2482,move,accepted,moved,1,0.0165,0.0064,21.3913,1.2225,0.0131,22.6498
m1-server,stress,2483,look,accepted,observed,0,0.0215,0.0160,0.0015,0.1085,0.0028,0.1504
m1-server,stress,2484,move,accepted,moved,1,0.0160,0.0086,18.2709,1.2301,0.0165,19.5421
m1-server,stress,2485,choose,rejected,invalid_choice,0,0.0224,0.0193,0.0015,0.0775,0.0052,0.1259
m1-server,stress,2486,look,accepted,observed,0,0.0141,0.0060,0.0015,0.0538,0.0035,0.0788
m1-server,stress,2487,move,accepted,moved,1,0.0097,0.0053,15.6071,1.1598,0.0060,16.7879
m1-server,stress,2488,move,rejected,exit_unavailable,0,0.0143,0.0146,0.0016,0.0619,0.0022,0.0945
m1-server,stress,2489,look,accepted,observed,0,0.0100,0.0038,0.0013,0.0514,0.0018,0.0683
m1-server,stress,2490,move,accepted,moved,1,0.0090,0.0046,15.8884,2.7110,0.0109,18.6240
m1-server,stress,2491,look,accepted,observed,0,0.0146,0.0145,0.0015,0.0827,0.0034,0.1168
m1-server,stress,2492,move,accepted,moved,1,0.0115,0.0077,21.0358,1.2855,0.0194,22.3599
m1-server,stress,2493,talk,rejected,not_eligible,0,0.0199,0.0253,0.0019,0.0860,0.0032,0.1362
m1-server,stress,2494,take,rejected,not_present,0,0.0147,0.0063,0.0015,0.0555,0.0024,0.0805
m1-server,stress,2495,look,accepted,observed,0,0.0152,0.0052,0.0014,0.0633,0.0022,0.0873
m1-server,stress,2496,move,accepted,moved,1,0.0143,0.0074,23.1124,1.2668,0.0073,24.4081
